Project,File,CommitHash,Diff,Decision,CommitMessage,Detection,Explanation
lombok,2906.json,bb66465751b8f0b129e53e639854f95fcdb3dca8,"@@ -1,20 +1,12 @@
 	public static TypeReference createTypeReference(String typeName, Annotation source) {
 		int pS = source.sourceStart, pE = source.sourceEnd;
 		long p = (long)pS << 32 | pE;
 		
-		TypeReference typeReference;
-		if (typeName.contains(""."")) {
-			
-			char[][] typeNameTokens = fromQualifiedName(typeName);
-			long[] pos = new long[typeNameTokens.length];
-			Arrays.fill(pos, p);
-			
-			typeReference = new QualifiedTypeReference(typeNameTokens, pos);
-		}
-		else {
-			typeReference = null;
-		}
+		char[][] typeNameTokens = fromQualifiedName(typeName);
+		long[] pos = new long[typeNameTokens.length];
+		Arrays.fill(pos, p);
 		
+		TypeReference typeReference = new QualifiedTypeReference(typeNameTokens, pos);
 		setGeneratedBy(typeReference, source);
 		return typeReference;
 	}",NotBuggy,"Custom log declaration
",Buggy,"Okay, let's analyze the provided Git diff and commit message.

**Commit Message:** ""Custom log declaration""

**Diff Analysis:**

The code modifies the `createTypeReference` method. The original code had a conditional block that checked if the `typeName` contained a ""."". If it did, it created a `QualifiedTypeReference`. Otherwise, it set `typeReference` to `null`. The modified code removes this conditional block and always creates a `QualifiedTypeReference` regardless of whether the `typeName` contains a ""."".

**Reasoning:**

The original code had a potential bug where if the `typeName` did *not* contain a ""."", the `typeReference` would be set to `null`. The subsequent `setGeneratedBy` call would then likely result in a `NullPointerException`. The modified code fixes this by *always* creating a `QualifiedTypeReference`. This ensures that `typeReference` is never `null`, thus preventing the potential `NullPointerException`. The commit message ""Custom log declaration"" doesn't accurately reflect the change, which appears to be a bug fix related to handling type names without dots.

**Conclusion:**

**Buggy**
"
lombok,2557.json,519f95c2410c2e43c60e81233cad105552975606,"@@ -1,4 +1,6 @@
 	private static final boolean toBoolean(Object expr, boolean defaultValue) {
 		if (expr == null) return defaultValue;
+		if (expr instanceof FalseLiteral) return false;
+		if (expr instanceof TrueLiteral) return true;
 		return ((Boolean) expr).booleanValue();
 	}",NotBuggy,builder @Singleton now works fully in eclipse as well! feature done!,Buggy,"The commit message ""builder @Singleton now works fully in eclipse as well! feature done!"" suggests a feature enhancement related to the `@Singleton` annotation and its integration with Eclipse. The code diff introduces checks for `FalseLiteral` and `TrueLiteral` within the `toBoolean` method. This change seems to be related to handling boolean expressions correctly, which could be a fix for a bug where boolean values were not being interpreted correctly in the context of the `@Singleton` builder, especially within the Eclipse environment. The addition of these checks suggests a correction to how boolean literals are evaluated, indicating a bug fix.

Reasoning:

1.  **Commit Message Context:** The commit message indicates a feature completion related to `@Singleton` and Eclipse integration.
2.  **Code Change Analysis:** The code adds specific checks for `FalseLiteral` and `TrueLiteral` objects. This implies that the original code might have been incorrectly handling these literal types.
3.  **Bug Fix Indication:** The explicit handling of `FalseLiteral` and `TrueLiteral` suggests a correction to a previous error in boolean expression evaluation.

Conclusion: **Buggy**
"
lombok,2948.json,a31e9ffdac96737f5a441efa6c80a2394bba63d1,"@@ -1,3 +1,3 @@
-	public A getAst() {
+	public EclipseAST getAst() {
 		return ast;
 	}",NotBuggy,"use delared ast Type instead of generic one saves a lot of ""checkcasts"" in the byte code
",NotBuggy,"The commit message ""use declared ast Type instead of generic one saves a lot of ""checkcasts"" in the byte code"" suggests a performance optimization by changing the return type of the `getAst()` method from a generic type `A` to a more specific type `EclipseAST`. This change aims to reduce the number of `checkcast` operations in the bytecode, which can improve performance.

The diff shows that the return type of the `getAst()` method has indeed been changed from `A` to `EclipseAST`. This aligns perfectly with the commit message. There is no indication of a bug fix in the traditional sense (i.e., correcting incorrect behavior). Instead, it's an optimization.

**NotBuggy**
"
lombok,824.json,df84dffa62fc51231e9215d04b9751dba6c6cf4d,"@@ -1,17 +1,17 @@
 	private static String generateWriteErrorMessage() {
 		String osSpecificError;
 		
-		switch (EclipseFinder.getOS()) {
+		switch (IdeFinder.getOS()) {
 		default:
 		case MAC_OS_X:
 		case UNIX:
 			osSpecificError = "":\nStart terminal, go to the directory with lombok.jar, and run: sudo java -jar lombok.jar"";
 			break;
 		case WINDOWS:
 			osSpecificError = "":\nStart a new cmd (dos box) with admin privileges, go to the directory with lombok.jar, and run: java -jar lombok.jar"";
 			break;
 		}
 		
 		return "", probably because this installer does not have the access rights.\n"" +
 		""Try re-running the installer with administrative privileges"" + osSpecificError;
 	}",NotBuggy,"Massive update to how the installer works, and added netbeans to the installer.
",Buggy,"The commit message indicates a large update to the installer and the addition of NetBeans support. The provided diff focuses on generating a write error message, specifically tailoring instructions for different operating systems on how to run the installer with administrative privileges.

The change itself doesn't scream ""bug fix"", but the fact that the error message is being refined and made more specific for different OSes suggests that users might have been encountering issues with write permissions during installation. The original message might have been insufficient, leading to confusion or failed installations. The update provides clearer instructions, which can be seen as addressing a usability issue, which can be considered a bug.

Therefore, I conclude that this change is a bug fix.

**Buggy**
"
lombok,1913.json,143143276da646bcc9a195d827364f8499187a6a,"@@ -1,12 +1,14 @@
 	private void printValue(ConfigurationKey<?> key, Object value, boolean verbose, Collection<String> history) {
-		if (verbose) out.printf(""# %s\n"", key.getDescription());
+		if (verbose) out.printf(""# %s%n"", key.getDescription());
 		if (value == null) {
-			out.printf(""clear %s\n"", key.getKeyName());
+			out.printf(""clear %s%n"", key.getKeyName());
 		} else if (value instanceof List<?>) {
-			for (Object element : (List<?>)value) out.printf(""%s += %s\n"", key.getKeyName(), element);
+			List<?> list = (List<?>)value;
+			if (list.isEmpty()) out.printf(""clear %s%n"", key.getKeyName());
+			for (Object element : list) out.printf(""%s += %s%n"", key.getKeyName(), element);
 		} else {
-			out.printf(""%s = %s\n"", key.getKeyName(), value);
+			out.printf(""%s = %s%n"", key.getKeyName(), value);
 		}
 		if (!verbose) return;
-		for (String modification : history) out.printf(""# %s\n"", modification);
+		for (String modification : history) out.printf(""# %s%n"", modification);
 	}",NotBuggy,"[configuration] Have the ConfigurationApp print platform-specific newLine characters, and print clear for empty lists.
",Buggy,"Okay, let's analyze the provided commit message and Git diff.

**Commit Message:**

The commit message states two primary changes:

1.  ""Have the ConfigurationApp print platform-specific newLine characters"": This suggests a change from using a hardcoded newline character (like `\n`) to using the platform's specific newline character (e.g., `System.lineSeparator()` or `%n` in `printf`).
2.  ""print clear for empty lists"": This indicates that when a configuration key's value is an empty list, the application should print a ""clear"" command for that key.

**Git Diff Analysis:**

The diff shows modifications within the `printValue` method. Let's break down the changes:

*   `if (verbose) out.printf(""# %s%n"", key.getDescription());`:  The `\n` has been replaced with `%n`. This aligns with the first part of the commit message regarding platform-specific newline characters.
*   `if (value == null) { out.printf(""clear %s%n"", key.getKeyName()); }`: The `\n` has been replaced with `%n`.
*   `List<?> list = (List<?>)value; if (list.isEmpty()) out.printf(""clear %s%n"", key.getKeyName()); for (Object element : list) out.printf(""%s += %s%n"", key.getKeyName(), element);`: This block handles the case where the value is a list.  Critically, it *adds* a check for an empty list (`list.isEmpty()`) and, if the list is empty, prints `clear %s%n`. This directly addresses the second part of the commit message. The `\n` has been replaced with `%n`.
*   `else { out.printf(""%s = %s%n"", key.getKeyName(), value); }`: The `\n` has been replaced with `%n`.
*   `for (String modification : history) out.printf(""# %s%n"", modification);`: The `\n` has been replaced with `%n`.

**Reasoning:**

The changes in the diff directly correspond to the commit message. The replacement of `\n` with `%n` ensures platform-specific newline characters are used. The addition of the empty list check and the corresponding ""clear"" command output fulfill the second requirement of the commit message. The addition of the empty list check indicates that the previous behavior was not correct, and it was a bug.

**Conclusion:**

**Buggy**
"
lombok,1884.json,713822db9894cf99184aff57b3387f99846aa870,"@@ -1,7 +1,13 @@
 			@Override public Object parse(String value) {
 				try {
 					return Enum.valueOf(rawType, value);
 				} catch (Exception e) {
-					return Enum.valueOf(rawType, value.toUpperCase());
+					StringBuilder sb = new StringBuilder();
+					for (int i = 0; i < value.length(); i++) {
+						char c = value.charAt(i);
+						if (Character.isUpperCase(c) && i > 0) sb.append(""_"");
+						sb.append(Character.toUpperCase(c));
+					}
+					return Enum.valueOf(rawType, sb.toString());
 				}
 			}",NotBuggy,"Changed the lombok.nonNull.exceptionType configkey to be an enum, partly to enforce only sensible exceptions and partly to make it possible to have the message be ‘x is null’ when throwing IAEs.",Buggy,"The commit message indicates a change to the `lombok.nonNull.exceptionType` configuration key, converting it to an enum. The stated reasons are to enforce sensible exceptions and allow for a specific message format when throwing `IllegalArgumentException`s.

The provided diff shows a change within the `parse` method, specifically in the `catch` block that handles exceptions during enum value parsing. The original code attempted to convert the input `value` to uppercase and retry the `Enum.valueOf` method. The modified code now iterates through the input `value`, inserting underscores before uppercase characters (if not the first character) and converting each character to uppercase before appending it to a `StringBuilder`. This suggests an attempt to handle different naming conventions or formats for enum values provided as input.

The change addresses a potential issue where the input string does not directly match the enum's naming convention. The original code's simple `toUpperCase()` conversion might not be sufficient for all cases. The new logic attempts to convert the input string to a format that is more likely to match the enum's naming convention (e.g., converting ""illegalArgument"" to ""ILLEGAL_ARGUMENT""). This indicates a bug fix related to parsing enum values from strings.

**Buggy**
"
lombok,2541.json,09ea02e4f5752e615be2ff5177be1fb328702a5b,"@@ -1,11 +1,11 @@
-	private LocalDeclaration createLocalDeclaration(ASTNode source, char[] dollarFieldName, TypeReference type, Expression initializer) {
+	public LocalDeclaration createLocalDeclaration(ASTNode source, char[] dollarFieldName, TypeReference type, Expression initializer) {
 		int pS = source.sourceStart, pE = source.sourceEnd;
 		LocalDeclaration tempVar = new LocalDeclaration(dollarFieldName, pS, pE);
 		setGeneratedBy(tempVar, source);
 		tempVar.initialization = initializer;
 		tempVar.type = type;
 		tempVar.type.sourceStart = pS; tempVar.type.sourceEnd = pE;
 		setGeneratedBy(tempVar.type, source);
 		tempVar.modifiers = Modifier.FINAL;
 		return tempVar;
 	}",NotBuggy,"added package-infos to lots of packages, updated the javadoc in these, and made lots of private/package private methods 'public' in packages that aren't actually public API. Tumi asked for this, and I can imagine this is useful for others who are hacking add-ons to lombok. The package-info files clarify that we aren't committing to long-term stability of anything except the stuff directly in the lombok package, lombok.experimental, and lombok.extern.
",NotBuggy,"The commit message indicates changes related to package-info files, Javadoc updates, and making private/package-private methods public. The stated reason is to facilitate add-on development for Lombok.

The provided diff shows a change in the visibility of the `createLocalDeclaration` method from `private` to `public`. This aligns with the commit message's description of making methods public for external use. There's no indication of bug fixing in either the commit message or the code diff. The change seems to be driven by a feature request to improve extensibility.

**NotBuggy**"
hibernate-search,521.json,1741d8fb1dd68d1fbe72e5650c3815e39e9426fa,"@@ -1,20 +1,19 @@
 	private TypeMetadata doGetTypeMetadataFor(Class<?> clazz, XClass xClass, ParseContext parseContext) {
-		TypeMetadata.Builder typeMetadataBuilder = new TypeMetadata.Builder( clazz, configContext )
+		TypeMetadata.Builder typeMetadataBuilder = new TypeMetadata.Builder( clazz, parseContext.getIndexManagerType(), configContext )
 				.boost( getBoost( xClass ) )
-				.boostStrategy( AnnotationProcessingHelper.getDynamicBoost( xClass ) )
-				.analyzerReference( configContext.getDefaultLuceneAnalyzerReference() );
+				.boostStrategy( AnnotationProcessingHelper.getDynamicBoost( xClass ) );
 
 		initializePackageLevelAnnotations( packageInfo( clazz ), configContext );
 
 		initializeClass(
 				typeMetadataBuilder,
 				true,
 				EMPTY_PREFIX,
 				parseContext,
 				configContext,
 				false,
 				null
 		);
 
 		return typeMetadataBuilder.build();
 	}",NotBuggy,"HSEARCH-2222 Change the way ScopedAnalyzer are managed

Also provide sensible default analyzer in the remote case.
",Buggy,"Okay, let's analyze this Git diff and commit message to determine if it indicates a bug fix.

**Reasoning:**

1.  **Commit Message Analysis:** The commit message ""HSEARCH-2222 Change the way ScopedAnalyzer are managed. Also provide sensible default analyzer in the remote case."" suggests a modification in how analyzers, specifically `ScopedAnalyzer`, are handled. The mention of ""sensible default analyzer in the remote case"" hints at a potential issue where the default analyzer was not appropriate or missing in remote scenarios.

2.  **Diff Analysis:**
    *   The line `TypeMetadata.Builder typeMetadataBuilder = new TypeMetadata.Builder( clazz, configContext )` is changed to `TypeMetadata.Builder typeMetadataBuilder = new TypeMetadata.Builder( clazz, parseContext.getIndexManagerType(), configContext )`. This indicates that the `TypeMetadata.Builder` is now being initialized with `parseContext.getIndexManagerType()`. This likely influences the analyzer selection process.
    *   The line `.analyzerReference( configContext.getDefaultLuceneAnalyzerReference() )` is removed. This suggests that the default analyzer reference is no longer being directly set in this part of the code.

3.  **Connecting the Dots:**
    *   The removal of `configContext.getDefaultLuceneAnalyzerReference()` and the introduction of `parseContext.getIndexManagerType()` in the `TypeMetadata.Builder` constructor strongly suggest a change in how the analyzer is determined.
    *   The commit message's mention of ""sensible default analyzer in the remote case"" aligns with the code changes. It's plausible that the previous method of setting the default analyzer (`configContext.getDefaultLuceneAnalyzerReference()`) was not working correctly in remote scenarios, and the new approach using `parseContext.getIndexManagerType()` is intended to fix this.

**Conclusion:**

The changes in the code, combined with the commit message, indicate that the previous way of managing analyzers had a problem, especially in remote cases. The new approach aims to provide a more ""sensible default analyzer,"" which implies that the old default was not always appropriate. Therefore, this commit likely addresses a bug.

**Buggy**"
hibernate-search,5198.json,db76c736dbdcd54cfc605472cadcbb5f3a4051b1,"@@ -1,3 +1,3 @@
-	public JestClient getClient() {
+	public RestClient getClient() {
 		return client;
 	}",NotBuggy,"HSEARCH-2581 Use the official Elasticsearch REST client instead of Jest
",NotBuggy,"The commit message indicates a change in the Elasticsearch REST client used, from Jest to the official Elasticsearch REST client. The code diff shows that the return type of the `getClient()` method has been changed from `JestClient` to `RestClient`. This change aligns with the commit message. There is no indication of a bug fix in the code or the commit message.

**NotBuggy**"
hibernate-search,7079.json,6524d5233928c0ca691e79cc0f28a6b6116d3b1b,"@@ -1,3 +1,3 @@
 	public Address getAddress() {
-		return channel.getAddress();
+		return channelContainer.getChannel().getAddress();
 	}",NotBuggy,"HSEARCH-1459 Refactor ServiceManager and ServiceProvider
",NotBuggy,"The commit message indicates a refactoring of `ServiceManager` and `ServiceProvider`. The provided diff shows a change in how the `Address` is retrieved, switching from `channel.getAddress()` to `channelContainer.getChannel().getAddress()`. This change suggests a modification in the structure or relationship between the involved objects (`channel`, `channelContainer`). While refactoring can sometimes be related to fixing a bug, this specific change doesn't inherently indicate a bug fix. It seems more like an architectural adjustment or a change in how the address is accessed due to the refactoring. There's no explicit error handling, logical correction, or exception handling improvement visible in this diff.

**NotBuggy**
"
hibernate-search,2895.json,8c9a35568e74f8c4d21eda2a6f517a51c7fad55b,"@@ -1,4 +1,4 @@
-	public PropertySpatialMapping bottomGridLevel(int bottomGridLevel) {
-		spatial.put( ""bottomQuadTreeLevel"", bottomGridLevel );
+	public PropertySpatialMapping bottomSpatialHashLevel(int bottomSpatialHashLevel) {
+		spatial.put( ""bottomSpatialHashLevel"", bottomSpatialHashLevel );
 		return this;
 	}",NotBuggy,"HSEARCH-1327 Reword reference to Quad Tree for Spatial Hash in spatial module
",NotBuggy,"The commit message ""HSEARCH-1327 Reword reference to Quad Tree for Spatial Hash in spatial module"" indicates a renaming or rewording of a term related to spatial indexing, specifically changing ""Quad Tree"" to ""Spatial Hash"".

The provided code diff shows a change from `bottomGridLevel` to `bottomSpatialHashLevel` and `bottomQuadTreeLevel` to `bottomSpatialHashLevel`. This change directly reflects the intention stated in the commit message. The change is purely a renaming operation to use more accurate terminology. There is no indication of a bug fix in the code.

**NotBuggy**"
hibernate-search,5149.json,ee9e8d7bcbb74216bde5b521e9d7275cc944bbe7,"@@ -1,7 +1,7 @@
 	public void add(BulkableElasticsearchWork<?> work) {
 		currentBulkWorks.add( work );
-		if ( currentBulkWorks.size() >= MAX_BULK_SIZE ) {
+		if ( currentBulkWorks.size() >= maxBulkSize ) {
 			flushBulked();
 			flushBulk();
 		}
 	}",NotBuggy,"HSEARCH-2764 Set the minim bulk size to 1 for stream work orchestration

For stream works, we only submit single-work changesets, which means
the decision on whether to bulk the work or not will always happen
immediately after each work, when we only have one work to bulk.
Thus if we set the minimum to a value higher than 1, we would always
decide not to start a bulk (because there would always be only one
work to bulk), which would result in terrible performance.
",Buggy,"The commit message explains that setting the minimum bulk size to a value greater than 1 would result in performance issues for stream works. The code diff shows that the `add` method in `BulkableElasticsearchWork` class is modified to use `maxBulkSize` instead of `MAX_BULK_SIZE` for checking the current bulk size. This change allows the `maxBulkSize` to be configurable, and setting it to 1 would address the performance issue described in the commit message. The commit message indicates a bug fix related to bulk processing logic, and the code change aligns with the described fix.

**Buggy**"
hibernate-search,6283.json,359d8d7e1ab9ba2d9abc0aa8c4a16c7f61526996,"@@ -1,6 +1,6 @@
 	public void addDelete(String entityClassName, byte[] id) {
-		GenericRecord delete = new GenericData.Record( schemas.get( ""Delete"" ) );
+		GenericRecord delete = new GenericData.Record( protocol.getType( ""Delete"" ) );
 		delete.put( ""class"", entityClassName );
 		delete.put( ""id"", ByteBuffer.wrap( id ) );
 		operations.add( delete );
 	}",NotBuggy,"HSEARCH-757 Use Avro Protocol to implement proper schema relations

The previous solution was fragile and protocols accept several types with cross references
",Buggy,"Okay, let's analyze this Git diff and commit message to determine if it indicates a bug fix.

**Reasoning:**

1.  **Commit Message:** The commit message ""HSEARCH-757 Use Avro Protocol to implement proper schema relations"" suggests a change in how schema relations are handled, specifically by adopting the Avro protocol. The message also mentions that the previous solution was ""fragile"" and that protocols accept several types with cross-references. This strongly implies that the previous method of handling schema relations had issues, potentially leading to errors or unexpected behavior.

2.  **Code Diff:** The code diff shows a change in the `addDelete` method. Specifically, it replaces `schemas.get( ""Delete"" )` with `protocol.getType( ""Delete"" )`.

    *   `schemas.get(""Delete"")` likely refers to retrieving a schema named ""Delete"" from a map or similar data structure. This approach could be fragile if the schema is not properly managed or if there are inconsistencies in how schemas are defined and accessed.
    *   `protocol.getType(""Delete"")` suggests using the Avro protocol to obtain the ""Delete"" schema. This is consistent with the commit message and indicates a shift towards a more robust and standardized way of managing schemas. The Avro protocol is designed to handle schema evolution and cross-references, which addresses the ""fragile"" nature of the previous solution.

3.  **Bug Fix Indication:** The commit message explicitly states that the previous solution was fragile. The code change replaces a potentially fragile schema retrieval mechanism with a more robust Avro-based approach. This suggests that the change is intended to address a potential source of errors or instability, which aligns with the definition of a bug fix.

**Conclusion:**

**Buggy**
"
hibernate-search,1714.json,afb48fce1e1b306db8ec9f5f14fd5e9eba2afb0b,"@@ -1,3 +1,3 @@
 			public Function<HashSet<IndexedTypeIdentifier>, IndexedTypeSet> finisher() {
-				return IndexedTypesSets::fromSafeHashSet;
+				return IndexedTypeSets::fromSafeHashSet;
 			}",NotBuggy,"HSEARCH-1404 Rename IndexedTypesSets to IndexedTypeSets
",NotBuggy,"The commit message indicates a renaming operation from `IndexedTypesSets` to `IndexedTypeSets`. The provided diff shows a corresponding change in the code, where `IndexedTypesSets::fromSafeHashSet` is replaced with `IndexedTypeSets::fromSafeHashSet`. This aligns perfectly with the commit message. There's no indication of a bug fix, error handling, or logical correction. It's purely a renaming refactoring.

**NotBuggy**"
hibernate-search,6888.json,2bcf160fa7b80fa94734705d593e3cbb50ee7aa5,"@@ -1,50 +1,50 @@
 	private FetchingStrategy createCriteriaFetchingStrategy(
 			CacheMode cacheMode, int entityFetchSize, Integer maxResults) throws Exception {
 		Class<?> entityType = jobData.getEntityType( entityName );
 		Object upperBound = SerializationUtil.deserialize( serializedUpperBound );
 		Object lowerBound = SerializationUtil.deserialize( serializedLowerBound );
 		Set<Criterion> customQueryCriteria = jobData.getCustomQueryCriteria();
 
 		EntityTypeDescriptor typeDescriptor = jobData.getEntityTypeDescriptor( entityType );
 		IdOrder idOrder = typeDescriptor.getIdOrder();
 
 		return (session, lastCheckpointInfo) -> {
-			Criteria criteria = session.createCriteria( entityType );
+			Criteria criteria = new CriteriaImpl( entityType.getName(), session.unwrap( SessionImplementor.class ) );
 
 			// build orders for this entity
 			idOrder.addAscOrder( criteria );
 
 			// build criteria using job context data
 			customQueryCriteria.forEach( c -> criteria.add( c ) );
 
 			// build criteria using bounds
 			if ( upperBound != null ) {
 				criteria.add( idOrder.idLesser( upperBound ) );
 			}
 			if ( lastCheckpointInfo != null ) {
 				criteria.add( idOrder.idGreater( lastCheckpointInfo.getLastProcessedEntityId() ) );
 			}
 			else if ( lowerBound != null ) {
 				criteria.add( idOrder.idGreaterOrEqual( lowerBound ) );
 			}
 
 			if ( maxResults != null ) {
 				int remaining;
 				if ( lastCheckpointInfo != null ) {
 					remaining = maxResults - lastCheckpointInfo.getProcessedEntityCount();
 				}
 				else {
 					remaining = maxResults;
 				}
 				criteria.setMaxResults( remaining );
 			}
 
 			return criteria.setReadOnly( true )
 					.setCacheable( false )
 					.setLockMode( LockMode.NONE )
 					.setFlushMode( FlushMode.MANUAL )
 					.setCacheMode( cacheMode )
 					.setFetchSize( entityFetchSize )
 					.scroll( ScrollMode.FORWARD_ONLY );
 		};
 	}",NotBuggy,"HSEARCH-2910 JSR-352: Avoid logging warnings caused by internal usage of the legacy Criteria API
",Buggy,"The commit message indicates that the change aims to avoid logging warnings caused by internal usage of the legacy Criteria API. The diff replaces `session.createCriteria( entityType )` with `new CriteriaImpl( entityType.getName(), session.unwrap( SessionImplementor.class ) )`. This suggests that the original code was using a deprecated or internal method that caused warnings, and the change replaces it with a more appropriate implementation. This is likely a bug fix or a change to avoid future problems caused by the deprecated API.

**Buggy**"
hibernate-search,75.json,bb3f94df96e6e487ba231e4e201064cbb850aa02,"@@ -1,3 +1,3 @@
-	protected final void applyToLuceneOptions(LuceneOptions luceneOptions, String name, Number value, Document document) {
+	protected void applyToLuceneOptions(LuceneOptions luceneOptions, String name, Number value, Document document) {
 		luceneOptions.addNumericFieldToDocument( name, value, document );
 	}",NotBuggy,"HSEARCH-997 Adding short numeric bridge
",NotBuggy,"The commit message ""HSEARCH-997 Adding short numeric bridge"" suggests the addition of functionality related to handling short numeric values, likely for indexing purposes within a search context.

The provided code diff modifies the `applyToLuceneOptions` method by removing the `final` keyword. This change allows subclasses to override this method, potentially to provide specialized handling for numeric values, including short values.

The removal of `final` doesn't inherently indicate a bug fix. It's more likely a design decision to allow for greater flexibility and extensibility in how numeric values are processed. The change aligns with the commit message, as it could be a necessary step in implementing the ""short numeric bridge.""

Therefore, the change doesn't seem to be directly related to fixing a bug.

**NotBuggy**"
hibernate-search,5090.json,3bf6cd975dc1182ff31acb0eb5da642003664708,"@@ -1,3 +1,3 @@
-		public GetIndexMappingWork build() {
-			return new GetIndexMappingWork( this );
+		public GetIndexTypeMappingsWork build() {
+			return new GetIndexTypeMappingsWork( this );
 		}",NotBuggy,"HSEARCH-2581 Make GsonService part of the ElasticsearchWorkExecutionContext

And make JestAPIFormatter a utils class taking a GsonService as a parameter,
since it's only ever used where an execution context is available.
",Buggy,"The commit message indicates a refactoring of the `GsonService` and `JestAPIFormatter` classes within the context of Elasticsearch integration. The goal is to make `GsonService` part of the `ElasticsearchWorkExecutionContext` and to refactor `JestAPIFormatter` into a utility class that accepts a `GsonService` instance.

The provided diff shows a change from `GetIndexMappingWork` to `GetIndexTypeMappingsWork`. This change, while seemingly small, suggests a modification in how index mappings are retrieved, potentially to accommodate type-specific mappings or a broader range of mapping information. This could be related to a bug fix if the previous implementation (`GetIndexMappingWork`) was not correctly handling certain types of index mappings or was causing issues in specific scenarios.

Given the context of refactoring and the change in index mapping retrieval, it's plausible that this commit addresses a bug or limitation in the previous implementation.

**Buggy**"
hibernate-search,2698.json,45debe412916f6c6b4b4fbc84270dca378f0153d,"@@ -1,7 +1,7 @@
-	public Map<String, AnalyzerDef> build() {
-		Map<String, AnalyzerDef> result = new LinkedHashMap<>();
+	public SimpleLuceneAnalysisDefinitionRegistry build() {
+		SimpleLuceneAnalysisDefinitionRegistry registry = new SimpleLuceneAnalysisDefinitionRegistry();
 		for ( Map.Entry<String, LuceneAnalyzerDefinitionContextImpl> entry : definitions.entrySet() ) {
-			result.put( entry.getKey(), entry.getValue().build() );
+			registry.register( entry.getKey(), entry.getValue().build() );
 		}
-		return result;
+		return registry;
 	}",NotBuggy,"HSEARCH-2726 Store Lucene analyzer definitions in a dedicated class

This doesn't change much for now, but it will allow future commits
to add more information to the ""analysis definition registry"",
in particular normalizer definitions.
",NotBuggy,"The commit message indicates a refactoring to store Lucene analyzer definitions in a dedicated class to allow future extensions, particularly for normalizer definitions.

The code diff shows that the `build()` method's return type has changed from `Map<String, AnalyzerDef>` to `SimpleLuceneAnalysisDefinitionRegistry`. Instead of directly returning a map, it now creates a `SimpleLuceneAnalysisDefinitionRegistry` instance, registers the analyzer definitions using the `register` method, and returns the registry. This aligns with the commit message's intention to introduce a dedicated class for managing analyzer definitions. There is no indication of bug fixing in the code changes.

**NotBuggy**"
hibernate-search,4788.json,9451d18a3cf1f82dc134dcb6ddbd19ff771c1e03,"@@ -1,7 +1,7 @@
-		public void set(String name, Object value, Document document, LuceneOptions luceneOptions) {
-			if ( value == null ) {
-				return;
-			}
+	public void set(String name, Object value, Document document, LuceneOptions luceneOptions) {
+		if ( value == null ) {
+			return;
+		}
 
-			luceneOptions.addFieldToDocument( name, convertToString( (Date) value ), document );
-		}

+		luceneOptions.addFieldToDocument( name, convertToString( (Date) value ), document );
+	}",NotBuggy,"HSEARCH-2245 Handle Calendar and resolution in the Elasticsearch specific BridgeProvider

No tests yet as tests are blocked by HSEARCH-2246
",NotBuggy,"The commit message indicates changes related to handling `Calendar` and resolution in the Elasticsearch-specific `BridgeProvider`. The provided code diff only shows a minor formatting change (removing an empty line). This change doesn't seem to be related to handling `Calendar` or resolution. There's no error handling, logical correction, or exception handling improvement in the diff. Therefore, the diff doesn't indicate a bug fix.

**NotBuggy**"
hibernate-search,3749.json,0049cce1f0e0f6588e4f65bfa8f941267839a22e,"@@ -1,3 +1,3 @@
-		protected int size() {
-			return values.length;
-		}

+			public int size(int[] array) {
+				return array.length;
+			}",NotBuggy,"HSEARCH-2510 Avoid the extra iterable instantiation in CollectionHelper.iteratorFromArray

Because there will be someone who's not happy with that extra
instantiation, I'm sure.

Calls to array accessors seem to be inlined, so there shouldn't be much
execution overhead.
",NotBuggy,"The commit message indicates a performance optimization by avoiding an unnecessary object instantiation. The code diff shows the removal of a `size()` method within a class (presumably an anonymous class or a private inner class) and the introduction of a static `size(int[] array)` method. This change suggests that instead of creating an object with a `size()` method that accesses the array length, the code now directly calls a static method, passing the array as an argument. This avoids the object instantiation.

The commit message explicitly mentions avoiding an ""extra instantiation,"" and the code change directly reflects this goal. There's no indication of a bug fix in the traditional sense (no error handling, no logical correction, no exception handling). The change is purely aimed at improving performance by reducing object creation.

**NotBuggy**
"
